,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
499,0.0,0.5,0.0,0,1.25,1.25,0.0,1.5,2.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
500,0.0,0.0,0.0,0,0.0,3.75,0.0,0.0,2.0,2.75,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
501,0.0,0.0,0.0,0,0.75,2.0,0.0,1.5,3.5,2.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
502,0.0,0.25,0.0,0,2.5,0.75,0.0,0.5,0.25,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
503,0.0,1.5,0.0,0,3.75,7.0,0.0,2.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
512,0.0,0.75,0.0,0,4.5,3.25,0.0,4.25,1.75,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
513,0.0,0.0,0.0,0,0.5,3.75,0.0,0.5,6.75,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
514,0.0,0.25,0.0,0,1.5,1.5,0.0,1.25,2.25,3.0,5.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
515,0.0,0.0,0.0,0,0.5,1.25,0.0,0.75,4.0,4.75,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
516,0.0,0.5,0.0,0,1.0,2.75,0.0,0.5,1.5,4.25,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
517,0.0,0.0,0.0,0,0.5,3.75,0.5,0.5,7.125,5.25,4.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
518,0.0,0.25,0.0,0,1.75,1.0,0.0,0.25,1.75,5.25,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
519,0.0,1.0,0.0,0,2.5,11.25,0.0,2.5,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
520,0.0,1.25,1.25,0,3.75,3.5,0.0,3.0,2.0,4.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
521,0.0,0.0,0.0,0,0.5,3.25,0.0,0.5,7.0,5.75,4.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
522,0.0,0.5,0.0,0,1.75,0.75,0.0,0.75,1.0,4.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
523,0.0,1.0,0.0,0,2.75,9.5,0.0,2.75,3.25,5.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
524,0.0,2.5,0.0,1,4.25,3.625,0.0,2.375,1.75,4.25,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
525,0.0,0.0,0.0,0,0.5,5.25,0.0,0.5,7.75,6.0,4.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
526,0.0,0.0,0.0,0,2.25,0.5,0.0,1.0,1.0,4.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
527,0.0,0.75,0.0,0,2.75,10.5,0.0,3.75,4.0,6.25,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
528,0.0,1.5,1.0,0,3.5,4.375,0.0,3.125,1.75,5.0,1.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
529,0.0,0.75,0.0,0,3.25,5.0,0.0,0.75,4.5,4.5,2.5,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
530,0.0,1.0,0.0,0,2.5,0.75,0.0,1.0,1.0,4.0,2.5,0.375,0.5,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
531,0.0,0.75,0.0,0,3.0,2.75,0.0,1.0,4.0,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
532,0.0,1.25,0.0,0,1.5,2.75,0.0,0.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
533,0.0,0.75,0.0,0,1.5,0.25,0.0,0.0,2.75,0.25,1.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
534,0.25,2.0,0.25,0,4.25,2.75,0.0,1.25,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
